jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
306,15.653,30.657,0.004,0.005,0.002,0.001,0.003,0.003,0.001,0.001,0.083,0.060,0.045,0.081
306,15.741,30.604,0.003,0.002,0.000,0.000,0.001,0.001,0.001,0.000,0.020,0.019,0.025,0.017
306,16.309,30.424,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.003,0.022,0.016,0.007
306,16.671,30.345,0.006,0.003,0.001,0.003,0.003,0.004,0.004,0.002,0.025,0.048,0.018,0.027
306,16.758,30.520,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.008,0.009,0.005,0.007
306,16.846,30.648,0.005,0.005,0.002,0.001,0.002,0.002,0.001,0.002,0.074,0.077,0.094,0.043
306,16.934,30.762,0.003,0.005,0.003,0.000,0.002,0.001,0.000,0.002,0.026,0.041,0.039,0.019
306,17.262,30.567,0.006,0.009,0.003,0.001,0.002,0.001,0.000,0.002,0.039,0.088,0.067,0.088
306,17.350,30.304,0.008,0.006,0.001,0.002,0.001,0.001,0.003,0.002,0.057,0.033,0.067,0.080
306,17.546,30.287,0.002,0.004,0.004,0.000,0.004,0.002,0.000,0.001,0.039,0.038,0.043,0.026
306,17.633,30.302,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.010,0.009,0.013,0.015
306,17.721,30.483,0.003,0.003,0.002,0.001,0.002,0.002,0.000,0.001,0.108,0.062,0.041,0.039
306,17.845,30.532,0.002,0.002,0.003,0.001,0.002,0.002,0.000,0.003,0.122,0.116,0.090,0.062
306,17.933,30.657,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.036,0.048,0.027,0.029
306,18.020,30.311,0.003,0.002,0.002,0.004,0.002,0.003,0.006,0.002,0.079,0.086,0.107,0.058
306,18.108,30.334,0.002,0.003,0.003,0.002,0.002,0.001,0.001,0.002,0.062,0.064,0.042,0.043
306,18.196,30.542,0.002,0.002,0.001,0.000,0.001,0.001,0.000,0.001,0.017,0.015,0.023,0.021
306,18.283,30.544,0.005,0.003,0.000,0.000,0.001,0.001,0.001,0.001,0.052,0.033,0.026,0.031
306,18.407,30.532,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.053,0.038,0.023,0.032
306,18.495,30.430,0.002,0.002,0.001,0.000,0.001,0.001,0.000,0.001,0.016,0.023,0.018,0.018
306,18.583,30.402,0.002,0.004,0.004,0.001,0.002,0.001,0.000,0.001,0.054,0.052,0.035,0.040
306,18.779,30.388,0.005,0.006,0.005,0.001,0.001,0.001,0.001,0.003,0.038,0.068,0.080,0.084
306,18.866,30.607,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.008,0.011,0.007,0.011
306,19.195,30.794,0.007,0.006,0.006,0.001,0.003,0.003,0.001,0.005,0.051,0.058,0.049,0.023
306,19.282,30.677,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.022,0.026,0.024,0.012
306,19.370,30.680,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.003,0.002,0.002
306,19.458,30.313,0.005,0.004,0.001,0.001,0.000,0.001,0.001,0.002,0.061,0.029,0.047,0.060
306,19.819,30.433,0.002,0.002,0.002,0.000,0.001,0.001,0.001,0.001,0.011,0.022,0.011,0.016
306,19.907,30.662,0.004,0.004,0.001,0.001,0.001,0.000,0.001,0.001,0.029,0.029,0.036,0.027
306,20.387,30.698,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.000,0.081,0.069,0.043,0.055
306,20.475,30.649,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.027,0.030,0.045,0.046
306,20.562,30.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.005,0.005
306,20.650,30.376,0.002,0.001,0.001,0.001,0.000,0.001,0.002,0.001,0.039,0.033,0.019,0.020
307,0.380,29.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.003,0.003
307,0.467,30.494,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.008,0.011,0.014,0.036
307,0.555,30.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001
307,0.643,30.437,0.003,0.002,0.002,0.000,0.001,0.002,0.001,0.002,0.013,0.037,0.041,0.065
307,0.730,30.135,0.005,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.021,0.056,0.053,0.031
307,1.443,29.811,0.004,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.030,0.028,0.030,0.017
307,2.004,30.197,0.009,0.010,0.004,0.005,0.001,0.002,0.004,0.004,0.038,0.031,0.037,0.077
307,2.092,30.310,0.002,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.011,0.019,0.022,0.011
307,2.180,30.400,0.004,0.004,0.002,0.001,0.002,0.001,0.001,0.003,0.027,0.040,0.052,0.061
307,2.267,30.454,0.003,0.006,0.003,0.002,0.002,0.002,0.002,0.001,0.022,0.111,0.031,0.100
307,2.355,30.319,0.002,0.003,0.003,0.003,0.001,0.001,0.001,0.002,0.034,0.055,0.062,0.049
307,2.975,30.061,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.007,0.004
307,3.447,30.236,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.037,0.039,0.044
307,3.535,30.405,0.003,0.002,0.001,0.000,0.000,0.001,0.001,0.001,0.012,0.024,0.013,0.017
307,3.623,30.581,0.003,0.004,0.001,0.001,0.002,0.001,0.001,0.001,0.072,0.066,0.049,0.083
307,3.710,30.676,0.005,0.006,0.001,0.001,0.001,0.002,0.001,0.002,0.073,0.034,0.030,0.073
307,4.190,30.607,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.010,0.015,0.010,0.011
307,4.278,30.359,0.011,0.009,0.002,0.001,0.002,0.000,0.002,0.004,0.025,0.039,0.027,0.029
307,4.717,30.368,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.007,0.009,0.009,0.007
307,4.804,30.586,0.005,0.005,0.002,0.001,0.002,0.002,0.002,0.002,0.020,0.039,0.020,0.057
307,4.892,30.584,0.005,0.007,0.001,0.001,0.001,0.004,0.003,0.000,0.052,0.067,0.044,0.075
307,4.980,30.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.002,0.003,0.003
307,5.460,30.574,0.006,0.006,0.002,0.001,0.002,0.002,0.001,0.002,0.018,0.036,0.021,0.027
307,5.548,30.284,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.002,0.008,0.016,0.013,0.020
