Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
3.246833532747482e-10,4.741595371423223e-10,4.382033504371434e-09,3.1991204900518267e-10,2.1290734412634926e-10,1.9153809889930817e-10,2.714262075629101e-10,3.811285973044097e-09,2.562047620625681e-05,0.99814299649549,0.0012074922652951646
3.2596452759435756e-10,4.729744744001967e-10,4.3904792430666686e-09,3.169143577917416e-10,2.1053970093559823e-10,1.8974256917043055e-10,2.6903269696261914e-10,3.820083196013589e-09,2.5665684296969562e-05,0.9981858423442428,0.0011647176948450175
3.690345632228268e-10,5.255063253836643e-10,4.384785011589509e-09,3.258749237267606e-10,2.07828320181982e-10,1.8798038129272595e-10,2.7589309565624705e-10,3.817282379216302e-09,2.5711464489499603e-05,0.998220048777178,0.0011305664969855607
3.3900677803387805e-10,4.842191286964808e-10,4.319528509046276e-09,3.404082336748943e-10,1.9617306402883957e-10,1.7705339848660997e-10,2.888067424099145e-10,3.757210754909905e-09,2.5763882423847125e-05,0.9982733552886919,0.0010773654668089518
3.4424071732464224e-10,4.904449040670247e-10,4.2678459380600245e-09,3.075675443530715e-10,1.8663956926975264e-10,1.6863058923302338e-10,2.5885352745683713e-10,3.7107503192132445e-09,2.5820739221442437e-05,0.9983422318290202,0.0010085604646706049
3.4607994741831693e-10,4.895390662735901e-10,4.272463225673799e-09,3.0510816719027406e-10,1.8337039763092475e-10,1.659837447997787e-10,2.5705701962391623e-10,3.7160870403250143e-09,2.5878193322696493e-05,0.9983922196694223,0.0009586601653695306
3.1509138019811357e-10,4.539978807942571e-10,4.258540699570716e-09,2.7839996039923295e-10,1.808625940869857e-10,1.6327891781200618e-10,2.339036035393067e-10,3.701425391588089e-09,2.5937069942691317e-05,0.9984561274734053,0.0008948698495784673
3.3213426933733224e-10,4.657686103257464e-10,4.300510029678085e-09,3.0921193196644884e-10,1.8549956676136242e-10,1.6818058410310978e-10,2.6390620872533587e-10,3.742952281577728e-09,2.6002154340519253e-05,0.9985312395278173,0.0008198358234182382
3.314069031778686e-10,4.6158003201852977e-10,4.299730332077029e-09,3.0465082174855663e-10,1.8149255788484462e-10,1.6483867004675974e-10,2.6015211296145473e-10,3.743264866079009e-09,2.6067205202838096e-05,0.9985815452610303,0.0007696267058249913
3.311383719795429e-10,4.579918252290935e-10,4.299908133697873e-09,3.001271935712259e-10,1.7751677759521685e-10,1.615341532950161e-10,2.5645118478343733e-10,3.7444496026453e-09,2.6134360144843477e-05,0.9986318882785461,0.0007193820233082797
3.280924382167373e-10,4.627861808638426e-10,4.2999181086237136e-09,3.178906095892566e-10,1.6809604412829112e-10,1.5085256919065203e-10,2.739695476422825e-10,3.742537623561674e-09,2.6203885777654485e-05,0.9986589889343815,0.0006923813512479036
3.2678531305757264e-10,4.5757207532357625e-10,4.3015279804942866e-09,3.138579463587727e-10,1.6463072943761696e-10,1.480003641764391e-10,2.7074980001012517e-10,3.745305781083729e-09,2.627426612931965e-05,0.9987103842598101,0.0006410923963646105
3.2581004868516974e-10,4.528100650402732e-10,4.303308854870061e-09,3.0988906880672444e-10,1.6116481541420832e-10,1.4515047015584355e-10,2.6760147765123845e-10,3.748222230859008e-09,2.6346121171011513e-05,0.9987607646161744,0.0005908189812542222
3.3958311246337755e-10,4.580334762396025e-10,4.342445290452745e-09,2.861091257996756e-10,1.5339121004786314e-10,1.3844650347244348e-10,2.467675891649183e-10,3.790035527646433e-09,2.6416589856903524e-05,0.9988044554221729,0.0005471979838057012
3.0465771254171224e-10,4.170351253269516e-10,4.341074347717982e-09,2.6248747597037066e-10,1.5441414780625786e-10,1.405765793589079e-10,2.2770772084776933e-10,3.786582166417637e-09,2.6493723543348677e-05,0.9988492654007428,0.0005025107859950163
2.9058146440262097e-10,3.8546733945677287e-10,4.416928427864056e-09,2.1385018401726953e-10,1.447638939289217e-10,1.3355725554901776e-10,1.8536175425111033e-10,3.855509185486339e-09,2.657368922681853e-05,0.9989079112202438,0.0004439688504454913
2.580727259110358e-10,3.445288576257794e-10,4.414913374624409e-09,2.1213796009936325e-10,1.275296910026166e-10,1.1736932175944338e-10,1.8352059857072172e-10,3.8544614433638095e-09,2.6648122505782075e-05,0.9989485467788795,0.00040345346650476853
2.544997026121604e-10,3.3748251197299577e-10,4.411188228431499e-09,2.08913835514916e-10,1.2552036565657535e-10,1.1570859109166564e-10,1.8099618168982296e-10,3.851954988152475e-09,2.6723736603846788e-05,0.998990029287544,0.0003620774168097674
2.362830710372487e-10,3.04745143561593e-10,4.410675868809241e-09,1.9234809756627654e-10,1.0294580195496044e-10,9.649556475983467e-11,1.6830947511918628e-10,3.85508414381341e-09,2.680162240114364e-05,0.9990554669460244,0.00029670231993841407
2.339081465780632e-10,2.9976916468762893e-10,4.409691814429672e-09,1.901214929932966e-10,1.0198192445725992e-10,9.572143999419207e-11,1.6661801428896479e-10,3.854968611765863e-09,2.6877185532900584e-05,0.9990898216850573,0.0002624515994477139
2.2782352527269305e-10,2.914211165592263e-10,4.339366594218318e-09,1.7258620754295883e-10,7.93662513243661e-11,7.355686281715889e-11,1.4961874550261814e-10,3.792846712702938e-09,2.6945531151529698e-05,0.9991213136870137,0.00023111460082030305
2.370156146069322e-10,2.956883756803805e-10,4.403778511419238e-09,1.6223181606639306e-10,8.685939746536503e-11,8.021079088036441e-11,1.408552051591745e-10,3.856352082809799e-09,2.7020814921895924e-05,0.9991405504086297,0.00021194708707996266
2.208313904029006e-10,2.758635427195657e-10,4.457292233533978e-09,1.5492314838590142e-10,8.994286990074921e-11,8.308502480315602e-11,1.3521631213167533e-10,3.9050731566179985e-09,2.7095404766178756e-05,0.9991723076373583,0.00018029785909654678
2.049939533623212e-10,2.611685428927896e-10,4.446502520009479e-09,1.465477466903876e-10,8.222411733285374e-11,7.559874355009653e-11,1.2906648913506165e-10,3.898286661280811e-09,2.717044668230023e-05,0.9991963959959413,0.0001562560843342561
2.0296245822467621e-10,2.5710731550453244e-10,4.463080176644815e-09,1.4499981480401746e-10,8.130844931264706e-11,7.497681015592896e-11,1.279138039903788e-10,3.914307376191466e-09,2.7241617392355134e-05,0.999220567583771,0.00013217811864525174
2.0258002632698418e-10,2.53223453120231e-10,4.5496492103101595e-09,1.4668746761438411e-10,8.445730365594622e-11,7.799423958683232e-11,1.30027908745203e-10,3.9931761979355e-09,2.7313213084901945e-05,0.9992410959003882,0.00011173029616369105
2.0222320958988368e-10,2.515477658876028e-10,4.562503766537009e-09,1.4521755810340338e-10,8.351355468876475e-11,7.734191430110193e-11,1.2890009692052794e-10,4.005610782049202e-09,2.7380985183504138e-05,0.9992604983318459,9.241454630626649e-05
2.0228689413827256e-10,2.505234505081816e-10,4.576619395085281e-09,1.4383012019975822e-10,8.265210721532591e-11,7.676192438033064e-11,1.278376653752912e-10,4.019149183045305e-09,2.7446748067588066e-05,0.9992775070390377,7.548843009169069e-05
1.7042009340929102e-10,2.140464041911929e-10,4.603266957156936e-09,1.586737343763825e-10,8.473924849789435e-11,7.91248405203212e-11,1.4097134906637173e-10,4.0432354511972695e-09,2.7508680232262873e-05,0.9992859443226495,6.716236061818845e-05
1.5814886268195553e-10,2.0022535475389973e-10,4.612249925308422e-09,1.6509250995994487e-10,7.398508302408072e-11,6.969957851060028e-11,1.4684800399800293e-10,4.053473332526229e-09,2.7570753293422037e-05,0.9992948787989627,5.827989951898723e-05
1.5941856048677294e-10,2.0034149922639465e-10,4.572176911767521e-09,1.4857570674549736e-10,6.555357007456083e-11,6.184130452440332e-11,1.3110707294397447e-10,4.016624331751434e-09,2.7626850655078295e-05,0.9993075464908787,4.570743594077628e-05
1.5385669892115497e-10,1.9077077447594726e-10,4.468598272661436e-09,1.378997156078286e-10,6.34905471035491e-11,6.031713423299654e-11,1.2213288425661508e-10,3.921137125065326e-09,2.7681630235031604e-05,0.9993230704522034,3.02611590707204e-05
1.3205573159591141e-10,1.7065502745336088e-10,4.459929384190796e-09,1.3438980696483527e-10,6.503079989399868e-11,6.133981058641841e-11,1.1847806231108455e-10,3.913457862222926e-09,2.7734896039304572e-05,0.9993266539178273,2.672921813439721e-05
1.3940687145379947e-10,1.7920493318327371e-10,4.345241695259885e-09,1.3939614339898595e-10,6.079771139898276e-11,5.706356119370458e-11,1.2320388212421472e-10,3.806665161725064e-09,2.7783235592642374e-05,0.9993297866065545,2.3679981892827883e-05
1.3876319255398672e-10,1.779565416523894e-10,4.357458541110469e-09,1.3793297951461083e-10,6.037450995572516e-11,5.6776007171642154e-11,1.2197837293374034e-10,3.818048679433519e-09,2.782929905504971e-05,0.9993353848053569,1.8137707215660785e-05
1.3829333009714574e-10,1.77041058491026e-10,4.37064269983814e-09,1.365624547188832e-10,5.999157408079721e-11,5.6518527658036826e-11,1.2082717330268847e-10,3.830277236918799e-09,2.787191458421565e-05,0.9993397784522482,1.379479943948754e-05
1.5222180960474567e-10,1.9682689197859608e-10,4.541378748863612e-09,1.3560256581564269e-10,5.9324108792436e-11,5.635518593305742e-11,1.197632187223749e-10,3.986188315751046e-09,2.7910695878750282e-05,0.9993411852504211,1.2401180668183588e-05
1.8275713912181292e-10,2.3971829872646937e-10,4.598219861818944e-09,1.731535660637945e-10,7.495914415520108e-11,7.070289079576988e-11,1.5449086162007671e-10,4.034519925877282e-09,2.794532246785126e-05,0.9993470804461173,6.5363844780218675e-06
1.4703719145141286e-10,1.9949162177309497e-10,4.770881995005433e-09,1.6863628305686924e-10,6.879975726768931e-11,6.559398105228518e-11,1.5123579421842182e-10,4.19407116030391e-09,2.796515534608864e-05,0.9993497181076728,3.979835201263639e-06
1.578915573156842e-10,2.183428414009264e-10,4.915161631821779e-09,1.6198491348974425e-10,6.486507431289667e-11,6.152663157709741e-11,1.4473776986052466e-10,4.324333678451064e-09,2.7993998100067467e-05,0.9993497832627326,3.9643342935082326e-06
1.601607523619282e-10,2.2549622295368574e-10,4.837894193610812e-09,1.6287367265176598e-10,6.425390082896584e-11,6.135028423486737e-11,1.4540262350378818e-10,4.247889358500661e-09,2.8017827297626915e-05,0.9993501213968367,3.6557428016935143e-06
1.433493189575481e-10,2.0021619252656367e-10,4.748348267599718e-09,1.6709958814197593e-10,6.777683637113598e-11,6.438951910036313e-11,1.484299881394631e-10,4.164461231728326e-09,2.8031552823277823e-05,0.9993501385928092,3.683599327399085e-06
1.4284622311037908e-10,1.9923011391512028e-10,4.749119598668772e-09,1.6676949131419448e-10,6.763331989018925e-11,6.429982133744626e-11,1.4819310619682194e-10,4.165277212138586e-09,2.804628339785234e-05,0.9993501926601701,3.6489360983805234e-06
1.4248747559166281e-10,1.9852625588204373e-10,4.749677084645092e-09,1.6653323004094617e-10,6.753213993341137e-11,6.423697243453862e-11,1.4802360839620112e-10,4.165866093184968e-09,2.8056839585212385e-05,0.9993501743024676,3.6811684987695217e-06
1.4227247129905118e-10,1.981041378872161e-10,4.750014198284451e-09,1.6639128218727724e-10,6.747196966347566e-11,6.419975571146959e-11,1.4792179110227305e-10,4.166221843860148e-09,2.8063187061290468e-05,0.9993501403198782,3.7234803230319034e-06
1.4220084399886199e-10,1.9796346492996545e-10,4.7501270074292105e-09,1.663439343705238e-10,6.745200306449364e-11,6.418743269874072e-11,1.4788783220793644e-10,4.166340831918661e-09,2.8065305183568205e-05,0.9993501251495392,3.7414306143701345e-06
1.4223713341060619e-10,1.980069506814243e-10,4.750076414176486e-09,1.6633898181558798e-10,6.744984515809308e-11,6.418620090764792e-11,1.4788351531832097e-10,4.1662984437470985e-09,2.8062162051319033e-05,0.9993501254338675,3.737163508547305e-06
1.4234592449415445e-10,1.9813729762540173e-10,4.749924735422532e-09,1.6632414355442372e-10,6.744338827007118e-11,6.418252041961455e-11,1.4787058887254196e-10,4.166171363751422e-09,2.8052747323378516e-05,0.9993501262824085,3.7243820575154288e-06
1.4252698597366596e-10,1.9835417525253915e-10,4.749672275247017e-09,1.662994777219015e-10,6.743268274888177e-11,6.417643579592032e-11,1.478491255374075e-10,4.165959846131889e-09,2.8037104936091686e-05,0.999350127676171,3.7031458078133172e-06
1.4277993245303644e-10,1.9865703312020827e-10,4.749319540235295e-09,1.662650815315983e-10,6.741781243206276e-11,6.416802121587144e-11,1.478192465367363e-10,4.1656643147397675e-09,2.8015307889581525e-05,0.9993501295843719,3.6735536382647758e-06
1.3569867129780616e-10,1.9112014063924276e-10,4.802180081590322e-09,1.6375567769397017e-10,6.836758708799643e-11,6.490377522614174e-11,1.4704354586816686e-10,4.215796751565041e-09,2.7992215924113884e-05,0.9993501851890254,3.5604814947153172e-06
1.3244447106138428e-10,1.8601747374613382e-10,4.794031354034589e-09,1.3673367050218576e-10,7.010188065285294e-11,6.659816234962725e-11,1.2226366136550535e-10,4.208385871672757e-09,2.795664459414059e-05,0.9993502280114852,3.4968105965067582e-06
1.2142383096292564e-10,1.7743836860797216e-10,4.607644261836011e-09,1.3799405720860706e-10,5.116470146276289e-11,4.933057943237509e-11,1.2293577690358536e-10,4.038405838133263e-09,2.792155664491022e-05,0.9993503027894486,3.321579707568334e-06
1.159003446786767e-10,1.6954075470154718e-10,4.592356553113161e-09,1.3286523626204786e-10,5.35476106022409e-11,5.160131365416608e-11,1.1901301058285842e-10,4.025456681125106e-09,2.787640748346263e-05,0.9993503118222964,3.279328616289611e-06
1.1561220723204774e-10,1.6871251006587118e-10,4.582387258947204e-09,1.344098357550567e-10,5.3646827619354806e-11,5.1693419561200345e-11,1.2043673249760192e-10,4.016521666509357e-09,2.7825068839340836e-05,0.9993503142319272,3.218340084893917e-06
1.4370584018333659e-10,1.9805570391610948e-10,4.663002170879456e-09,1.315239706739245e-10,6.087206738501077e-11,5.8811564118223e-11,1.1782221986430637e-10,4.093508235423788e-09,2.7767459833757653e-05,0.9993503338241886,3.1053829683240706e-06
1.4313528239269556e-10,1.9693267899523266e-10,4.6506845013722745e-09,1.3305271424676361e-10,6.104113525104323e-11,5.898127509075242e-11,1.1922784588833128e-10,4.0823241555378225e-09,2.7706306449397995e-05,0.9993503357837189,3.031272869534732e-06
1.4262746643515413e-10,1.9589670408858006e-10,4.638382582963474e-09,1.3468249500369553e-10,6.122269730449215e-11,5.916378255741652e-11,1.2073052088284139e-10,4.071157169423578e-09,2.764054374882735e-05,0.9993503376841273,2.9508849635828203e-06
1.4241848621600648e-10,1.9538097674736794e-10,4.627547821563218e-09,1.382988855527423e-10,6.173495526607609e-11,5.964636461042599e-11,1.241641153685214e-10,4.061759565032497e-09,2.7568175423911797e-05,0.9993503330929322,2.876891655952141e-06
1.4305199401478597e-10,1.977649320687664e-10,4.621263859739074e-09,1.2324128047615555e-10,5.939483539199238e-11,5.711904798811765e-11,1.0957290311871199e-10,4.054913348876658e-09,2.7495392693759956e-05,0.9993503445428017,2.7753895069662346e-06
1.4256399908792e-10,1.969230542614245e-10,4.610225527032262e-09,1.2462815691197e-10,5.964871983277295e-11,5.7364489433559464e-11,1.1083361022432614e-10,4.04487219185973e-09,2.7417815927950968e-05,0.9993503501757425,2.6756530081782973e-06
2.123028844322985e-10,2.673104207360074e-10,4.662334975412022e-09,1.4676172550573375e-10,7.822325079162584e-11,7.663433582073712e-11,1.3205602600089586e-10,4.095166635509481e-09,2.7351411075100388e-05,0.999350225406976,2.6754322142399526e-06
2.104240270910048e-10,2.650237154776556e-10,4.649890368613477e-09,1.4883524166974411e-10,7.793402682114109e-11,7.629322175745134e-11,1.3392881934793865e-10,4.0837564654977595e-09,2.7267075748108613e-05,0.9993502404022153,2.5609682031905575e-06
2.086770144533958e-10,2.629166503363611e-10,4.6375706581181875e-09,1.5093812245603182e-10,7.769228029195657e-11,7.599918859634554e-11,1.3583213453927522e-10,4.072457952334661e-09,2.7180223850980985e-05,0.9993502545627106,2.443287152213133e-06
2.0705588261996264e-10,2.609811871134076e-10,4.6254028004186595e-09,1.5306861185249994e-10,7.749936623024408e-11,7.575353858001738e-11,1.3776454903897828e-10,4.061296286860952e-09,2.7091257855300292e-05,0.9993502678019427,2.322929755927528e-06
2.2512104186182735e-10,2.8306572198319534e-10,4.689227949891422e-09,1.6182116862224868e-10,8.125525411437253e-11,7.940463618093743e-11,1.4583854144583403e-10,4.120082504330601e-09,2.7001076396597532e-05,0.9993502772109042,2.1908518879860587e-06
2.229635487122386e-10,2.80389282786428e-10,4.676063459187011e-09,1.6396960373274713e-10,8.070608152599219e-11,7.881260604019123e-11,1.477764721140801e-10,4.108053427547623e-09,2.6909182694910255e-05,0.999350287767052,2.067938552512333e-06
2.727767275809486e-10,3.3524177377972586e-10,4.636147854505034e-09,1.6701148271575322e-10,7.75508484468956e-11,7.589076551947814e-11,1.5079135157180653e-10,4.07717939872308e-09,2.6817637092939443e-05,0.999350324827557,1.912288768282701e-06
3.0843844389797573e-10,3.7982118779248745e-10,4.577663113557736e-09,1.7715949410851678e-10,6.934603434282053e-11,6.711906788240152e-11,1.6019165206483146e-10,4.021810918206737e-09,2.6725437533727587e-05,0.9993503067546798,1.7763934584889615e-06
3.0201920504489573e-10,3.779337329208886e-10,4.578007858683387e-09,1.6097103115816324e-10,5.972038687954722e-11,5.757753206758614e-11,1.4426809250135582e-10,4.017020155858963e-09,2.662031000691994e-05,0.9993504390147517,1.5942836884786285e-06
2.991907180887148e-10,3.7407459193531214e-10,4.570082380606944e-09,1.6126701258029632e-10,5.950604247747684e-11,5.73234608740565e-11,1.4450911270910214e-10,4.009675247241507e-09,2.652715518929616e-05,0.9993504494578923,1.4694978813961047e-06
2.8924789459568786e-10,3.4987509703801804e-10,4.592783917500547e-09,1.615416148317934e-10,6.020489437036404e-11,5.799042278969193e-11,1.4404128628997117e-10,4.033168764879459e-09,2.6434206624396417e-05,0.9993504913607246,1.3320519598613125e-06
2.9407596474015294e-10,3.5503583329557434e-10,4.5424769677823335e-09,1.5627105808033206e-10,5.693082491820168e-11,5.4544859459535537e-11,1.3919727451883388e-10,3.986957595790114e-09,2.6340943262937013e-05,0.9993504843075105,1.2307760856046237e-06
2.9305857669880153e-10,3.532435433716684e-10,4.5351459685379215e-09,1.561005385934106e-10,5.6955438540002606e-11,5.4542942177931815e-11,1.3902514501861236e-10,3.980099209308939e-09,2.6251779198138646e-05,0.9993504888037028,1.1147113784221918e-06
2.9217589426643347e-10,3.539193107517856e-10,4.540441925489152e-09,1.5435928969677912e-10,5.2310818809760866e-11,4.955312155555239e-11,1.3722523579330294e-10,3.980504467562971e-09,2.6162751268352498e-05,0.9993504917051725,1.0055059304842628e-06
3.420932123459777e-10,4.1236883002775993e-10,4.608323306780772e-09,1.713551078399614e-10,5.416321438281615e-11,5.1583174035955746e-11,1.55117566919633e-10,4.0413551354424925e-09,2.6079535569614562e-05,0.9993505002086154,9.233180463603545e-07
3.440725065506454e-10,4.142211114677756e-10,4.6006046431417345e-09,1.7087788973535516e-10,5.4769789933732283e-11,5.213971596868076e-11,1.5472423196998805e-10,4.034050339854587e-09,2.5998330565308322e-05,0.9993505018882817,8.175901759973e-07
3.8887337601281774e-10,4.668291536273815e-10,4.577964705464966e-09,1.5966021858132525e-10,5.6710628430567495e-11,5.3980021175274037e-11,1.4434788448149048e-10,4.01248490575443e-09,2.591837244916634e-05,0.9993504973340531,7.060322848972787e-07
3.740908504652381e-10,4.4105603771006965e-10,4.578666329567961e-09,1.7075963128014866e-10,7.870999234785662e-11,7.495838724446634e-11,1.5590951952424e-10,4.0141283038180944e-09,2.5849590832502182e-05,0.9993504102361533,6.480489152117435e-07
4.0511679108200013e-10,4.76352077043492e-10,4.557476203620543e-09,1.8301214509068607e-10,1.0130947802783405e-10,9.696538204232587e-11,1.6752186299426077e-10,3.993978849597979e-09,2.5771423326611007e-05,0.999350478868708,5.266182163889581e-07
4.070790183574542e-10,4.885575326362225e-10,4.6690061362449615e-09,1.680041104795764e-10,9.481239157393572e-11,9.023306852339425e-11,1.5438265937577624e-10,4.090349050407118e-09,2.570426550109679e-05,0.9993505201241784,4.297919429743924e-07
4.016039715549655e-10,4.851122639489088e-10,4.664299306696639e-09,1.7802510792728687e-10,8.129465206853545e-11,7.735096200817874e-11,1.6436458872646028e-10,4.084403929224174e-09,2.5640140446875662e-05,0.9993505068652437,3.5357740533313385e-07
4.215792009822849e-10,5.047606598234304e-10,4.638695338130289e-09,1.8006250209336042e-10,8.50643107296029e-11,8.094636663332733e-11,1.6673359791798486e-10,4.061598040651296e-09,2.5584012005935414e-05,0.999350510097146,2.746412151966393e-07
4.3275862082724344e-10,5.078276694364352e-10,4.535836271243259e-09,1.6616171926986146e-10,7.409996515028477e-11,7.073738543694207e-11,1.5213196789862294e-10,3.969520716362632e-09,2.5533987628957313e-05,0.9993505279143781,2.3582160928399396e-07
4.094535660523757e-10,4.835520737515705e-10,4.510234820950437e-09,1.728640019209398e-10,9.24806492593437e-11,8.834508044217369e-11,1.5660198265446432e-10,3.946450318376321e-09,2.5487764656903224e-05,0.9993504805678097,2.038472881576769e-07
4.093715510653072e-10,4.834221849355335e-10,4.505379124972881e-09,1.7292293335312828e-10,9.342743424993169e-11,8.928703038395705e-11,1.566592230436265e-10,3.941940810827415e-09,2.5447463822955116e-05,0.9993504845795262,1.4954702703707784e-07
3.7646477187715044e-10,4.40212322318239e-10,4.5237956187705296e-09,1.6687925522594553e-10,1.0155456994789821e-10,9.746326736415237e-11,1.5208258957695048e-10,3.962481437500081e-09,2.541605562118854e-05,0.9993504607908583,1.0586651355027553e-07
3.7610836971390204e-10,4.3979621327123457e-10,4.520070697039851e-09,1.6694471629672277e-10,1.0293233268070523e-10,9.88187882158462e-11,1.5211331562515957e-10,3.958990791054236e-09,2.5387665896188504e-05,0.9993504626542163,6.755900348414324e-08
3.252468196469832e-10,3.824431818845731e-10,4.59645768472467e-09,1.7616142447212655e-10,1.0042859677672972e-10,9.639089533507204e-11,1.6156404467156927e-10,4.029981941301233e-09,2.536819240784306e-05,0.9993504798167657,3.28411166462598e-08
2.973134009339818e-10,3.511102919656906e-10,4.5385627300015245e-09,1.5664058363899872e-10,9.437930733474416e-11,9.091206909611992e-11,1.4265486025549312e-10,3.9758494977337695e-09,2.5354806527210528e-05,0.9993504629575534,1.770059938238789e-08
2.9695285718811274e-10,3.506251855099774e-10,4.538305115086241e-09,1.5674058385146878e-10,9.43446066046258e-11,9.087892831219013e-11,1.4274222363701242e-10,3.9756179100899046e-09,2.5345251380459907e-05,0.9993504643854108,4.815930784610665e-09
2.96832648528207e-10,3.5046345722641424e-10,4.538219294406352e-09,1.5677396350045682e-10,9.433303433212883e-11,9.086787635212529e-11,1.4277138564720204e-10,3.9755407549517814e-09,2.534206139973252e-05,0.9993504648603753,5.144423776716298e-10
2.969841889707366e-10,3.5067968430755006e-10,4.538593481981483e-09,1.5679081628380897e-10,9.435169397892963e-11,9.088659047786646e-11,1.4278790621772055e-10,3.9758836505186386e-09,2.5342063994859717e-05,0.999350464731655,5.214533159377863e-10
2.974385594610744e-10,3.5132799956628806e-10,4.53971582843342e-09,1.5684138505909933e-10,9.44077079271398e-11,9.094276786806669e-11,1.4283748347172448e-10,3.976912147824484e-09,2.5342071781098483e-05,0.9993504643436529,5.424594362434273e-10
3.2348301778283244e-10,3.808870235399579e-10,4.5113033903538835e-09,1.532235791239749e-10,8.974451034854807e-11,8.621025891662291e-11,1.3906584735853635e-10,3.951162000374984e-09,2.5343924367326617e-05,0.9993504707861621,6.35668692721337e-10
3.5462264040200956e-10,4.1945122076313304e-10,4.413409781799239e-09,1.4452883223456716e-10,8.399365556088448e-11,7.97855691846102e-11,1.2918470884461625e-10,3.857441668220435e-09,2.5345759411611803e-05,0.9993504978755257,1.1804167003132201e-09
3.6042825850768094e-10,4.26765519209887e-10,4.477419023910308e-09,1.5899684202370477e-10,9.33875064799336e-11,8.873757753539933e-11,1.4308182782272887e-10,3.917203286075864e-09,2.534308100035171e-05,0.9993505238965188,1.8758673370052453e-09
3.6100342454423863e-10,4.2802335627786484e-10,4.4779648178752274e-09,1.5916955625111968e-10,9.3285472206561e-11,8.862559783466611e-11,1.4323117613693658e-10,3.917647635264011e-09,2.5343400024036635e-05,0.9993505254774627,2.11128134780065e-09
4.679368217630101e-10,5.510880308681749e-10,4.506582385408904e-09,1.6615870642301643e-10,1.117867633059842e-10,1.0658062969128391e-10,1.5065335259860601e-10,3.942635995860737e-09,2.5335595877626657e-05,0.9993505088065897,5.58672545814357e-09
4.073697859944235e-10,4.866662460650221e-10,4.532731004531195e-09,1.6689070535245465e-10,1.1202971599860551e-10,1.0649318192211814e-10,1.5086376229012644e-10,3.967915359416782e-09,2.533446445648788e-05,0.9993504989714489,4.980810059760955e-09
4.5534244203790493e-10,5.391530413731294e-10,4.464500421330434e-09,1.7785889560744032e-10,1.3904410805665708e-10,1.325185403521454e-10,1.613285757053057e-10,3.906683869819098e-09,2.5336202649884055e-05,0.9993504766165705,8.567648670026134e-09
