jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
0,0.156,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.975,0.024,0.000
0,0.164,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.023,0.000
0,0.173,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.022,0.000
0,0.182,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.015,0.000
0,0.190,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.985,0.014,0.000
0,0.199,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.019,0.000
0,0.208,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.018,0.000
0,0.216,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.022,0.000
0,0.225,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.978,0.021,0.000
0,0.234,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.019,0.000
0,0.242,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.975,0.023,0.000
0,0.251,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.982,0.017,0.000
0,0.260,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.015,0.000
0,0.268,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.985,0.014,0.000
0,0.277,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.982,0.017,0.000
0,0.286,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.015,0.000
0,0.294,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.992,0.007,0.000
0,0.303,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.993,0.006,0.000
0,0.312,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.994,0.005,0.000
0,0.320,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,0.329,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.001,0.000
0,0.338,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.346,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.355,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.364,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.372,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.381,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.001,0.000
0,0.389,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.398,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.407,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.415,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.424,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.433,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.441,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.450,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.459,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,0.467,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000
0,0.476,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.485,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.493,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.502,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.511,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.519,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.528,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.536,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.545,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.554,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.562,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.571,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.579,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.588,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.597,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.605,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.614,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.622,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.631,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.640,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.648,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.657,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.665,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.674,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.683,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.691,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.700,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.708,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.717,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.726,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.734,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.743,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.751,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.760,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.769,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.777,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.786,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.794,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.803,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.812,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.820,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.829,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.837,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.846,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.855,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.863,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.872,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.880,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.889,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.897,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.906,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.914,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.923,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.931,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.940,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.948,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.957,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.965,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.974,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.982,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.991,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,0.999,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.008,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.016,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.025,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.033,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.042,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.050,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.059,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.067,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.075,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.084,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.092,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.101,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.109,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.118,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.126,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.135,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.143,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.152,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.160,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.169,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.178,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.186,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.195,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.203,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.212,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.221,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.229,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
0,1.238,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,1.246,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,1.255,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.998,0.001,0.000
0,1.264,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,1.272,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.996,0.002,0.000
0,1.281,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,1.289,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.991,0.008,0.000
0,1.298,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.990,0.008,0.000
0,1.307,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.011,0.000
0,1.315,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.020,0.000
0,1.324,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.978,0.021,0.000
0,1.332,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.022,0.000
0,1.341,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.023,0.000
0,1.350,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.975,0.024,0.000
0,1.358,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.973,0.025,0.000
0,1.367,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,0.033,0.000
0,1.375,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,0.034,0.000
0,1.384,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.963,0.035,0.000
0,1.393,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.962,0.036,0.000
0,1.401,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.040,0.000
0,1.410,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,0.038,0.000
0,1.418,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.041,0.000
0,1.427,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,0.048,0.000
0,1.436,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,0.049,0.000
0,1.444,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.039,0.000
0,1.453,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,0.042,0.000
0,1.461,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,0.034,0.000
0,1.470,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.963,0.036,0.000
0,1.479,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.041,0.000
0,1.487,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.041,0.000
0,1.496,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.060,0.000
0,1.504,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.932,0.066,0.000
0,1.513,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.071,0.000
0,1.522,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.071,0.000
0,1.530,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.539,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.547,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.556,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.565,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.573,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,1.581,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.071,0.000
0,1.590,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.071,0.000
0,1.598,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.057,0.000
0,1.607,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,0.055,0.000
0,1.615,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.039,0.000
0,1.624,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.022,0.000
0,1.632,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.022,0.000
0,1.641,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.022,0.000
0,1.649,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.973,0.026,0.000
0,1.658,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,0.034,0.000
0,1.666,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.039,0.000
0,1.675,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.962,0.037,0.000
0,1.683,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.964,0.035,0.000
0,1.692,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,0.032,0.000
0,1.700,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,0.037,0.000
0,1.709,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,0.032,0.000
0,1.717,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,0.030,0.000
0,1.726,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.978,0.021,0.000
0,1.734,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.020,0.000
0,1.743,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.018,0.000
0,1.751,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.019,0.000
0,1.760,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.018,0.000
0,1.768,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.018,0.000
0,1.777,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.014,0.000
0,1.785,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.019,0.000
0,1.793,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.011,0.000
0,1.802,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.989,0.010,0.000
0,1.810,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,1.819,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,1.827,-45.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.001,0.000
1,0.000,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.009,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.017,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.026,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.035,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.927,0.000
1,0.043,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.928,0.000
1,0.052,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.928,0.000
1,0.061,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.941,0.000
1,0.069,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.959,0.000
1,0.078,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.959,0.000
1,0.087,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.957,0.000
1,0.095,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.976,0.000
1,0.104,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.969,0.000
1,0.113,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.969,0.000
1,0.121,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.974,0.000
1,0.130,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.980,0.000
1,0.138,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.981,0.000
1,0.147,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.977,0.000
1,0.156,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.975,0.000
1,0.164,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.976,0.000
1,0.173,-45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.976,0.000
