k,e
1.711893174,-3.931785874
1.725740178,-3.931080434
0.000000000,-4.020377846
0.013805215,-4.017048463
0.027610431,-4.006000212
0.041415646,-3.987951384
0.055229974,-3.963026471
0.069035189,-3.932123655
0.082840405,-3.895947804
0.096645620,-3.854833305
0.110450836,-3.809204457
0.124256051,-3.758665684
0.138070379,-3.702665557
0.151875594,-3.641123600
0.165680809,-3.573163849
0.179486025,-3.499462374
0.193291240,-3.420941650
0.207096456,-3.338684004
0.220901671,-3.254122630
0.234715999,-3.168430360
0.248521214,-3.084234368
0.262326430,-3.005235263
0.276131645,-2.936500457
0.289936860,-2.883849134
0.303742076,-2.847832162
0.317547291,-2.824190126
0.331361619,-2.808113437
0.345166834,-2.797079424
0.358972050,-2.790080793
0.372777265,-2.786562157
0.386582481,-2.785496782
0.400387696,-2.785131803
0.414202024,-2.784658895
0.428007239,-2.783849959
0.441812455,-2.783346170
0.455617670,-2.783201950
0.469396930,-2.783295664
0.483176191,-2.783847595
0.496955451,-2.783728405
0.510727271,-2.783479888
0.524506532,-2.783834639
0.538285792,-2.786053779
0.552065052,-2.791406703
0.565844313,-2.802383870
0.579623573,-2.818210309
0.593402834,-2.837481773
0.607174654,-2.859029606
0.620953914,-2.887494795
0.634733175,-2.932003863
0.648512435,-2.997791173
0.662291695,-3.079370548
0.676070956,-3.169193280
0.689842776,-3.261239781
0.703622036,-3.351495254
0.717401297,-3.437297023
0.731180557,-3.516180437
0.744959818,-3.586305062
0.758739078,-3.646791538
0.772518338,-3.696411790
0.786290158,-3.735178941
0.800069419,-3.762402307
0.813848679,-3.778562904
0.827627940,-3.783874206
0.841474943,-3.773450880
0.855316686,-3.742867249
0.869163690,-3.692818152
0.883005433,-3.624898868
0.896852437,-3.541036838
0.910694179,-3.443963695
0.924541183,-3.336958859
0.938388187,-3.224043243
0.952229930,-3.111391954
0.966076934,-3.006769777
0.979918677,-2.921703061
0.993765680,-2.865929051
1.007612684,-2.838230912
1.021454427,-2.828238770
1.035301431,-2.826043978
1.049143174,-2.826278030
1.062990177,-2.828684902
1.076831920,-2.829765713
1.090678924,-2.829842482
1.104458184,-2.831010147
1.118237445,-2.831791943
1.132016705,-2.832161235
1.145788525,-2.833942186
1.159567786,-2.839895728
1.173347046,-2.851803383
1.187126307,-2.874387393
1.200905567,-2.910964347
1.214684827,-2.963614492
1.228464088,-3.030408626
1.242235908,-3.107910413
1.256015168,-3.191843926
1.269794429,-3.278913955
1.283573689,-3.366521630
1.297352949,-3.452850714
1.311132210,-3.536079483
1.324904030,-3.615219981
1.338683290,-3.689262274
1.352462551,-3.757539130
1.366241811,-3.819393328
1.380021072,-3.874271724
1.393800332,-3.921529234
1.407579592,-3.960636759
1.421351413,-3.989927505
1.435130673,-4.008489355
1.448909933,-4.017872855
1.462689194,-4.020377846
1.476536198,-4.015090520
1.490377940,-3.994980644
1.504224944,-3.967441200
1.518066687,-3.950570135
1.531913691,-3.938618717
1.545755434,-3.927039241
1.559602437,-3.914584316
1.573449441,-3.901103984
1.587291184,-3.886872813
1.601138188,-3.872266734
1.614979931,-3.856911745
1.628826934,-3.842622368
1.642673938,-3.828886675
1.656515681,-3.816007178
1.670362685,-3.804562791
1.684204428,-3.795936996
1.698051432,-3.789280922
1.711893174,-3.785037717
1.725740178,-3.783874206
0.000000000,-4.020377846
0.013805215,-4.016014431
0.027610431,-4.004204648
0.041415646,-3.985875746
0.055229974,-3.961210092
0.069035189,-3.930834058
0.082840405,-3.895273147
0.096645620,-3.854117132
0.110450836,-3.807259128
0.124256051,-3.754902514
0.138070379,-3.696685494
0.151875594,-3.632962708
0.165680809,-3.563609804
0.179486025,-3.489273450
0.193291240,-3.410304842
0.207096456,-3.327406125
0.220901671,-3.241807828
0.234715999,-3.154651730
0.248521214,-3.068452781
0.262326430,-2.987330322
0.276131645,-2.917588429
0.289936860,-2.866517784
0.303742076,-2.834335599
0.317547291,-2.814888418
0.331361619,-2.802477070
0.345166834,-2.794256204
0.358972050,-2.789000940
0.372777265,-2.785448374
0.386582481,-2.783865911
0.400387696,-2.783314781
0.414202024,-2.782952851
0.428007239,-2.782579885
0.441812455,-2.782662383
0.455617670,-2.783201950
0.469396930,-2.782533096
0.483176191,-2.782349268
0.496955451,-2.781689424
0.510727271,-2.781042430
0.524506532,-2.781167165
0.538285792,-2.783053649
0.552065052,-2.787559929
0.565844313,-2.796555680
0.579623573,-2.809404773
0.593402834,-2.825517717
0.607174654,-2.844787951
0.620953914,-2.873001531
0.634733175,-2.919557297
0.648512435,-2.988227270
0.662291695,-3.072253647
0.676070956,-3.163806591
0.689842776,-3.256997100
0.703622036,-3.347981727
0.717401297,-3.434228979
0.731180557,-3.513386178
0.744959818,-3.583688574
0.758739078,-3.644367887
0.772518338,-3.694255653
0.786290158,-3.733403471
0.800069419,-3.761144000
0.813848679,-3.777912322
0.827627940,-3.783874206
0.841474943,-3.773141596
0.855316686,-3.742243234
0.869163690,-3.691835208
0.883005433,-3.623507287
0.896852437,-3.539128389
0.910694179,-3.441395616
0.924541183,-3.333538426
0.938388187,-3.219493956
0.952229930,-3.105065528
0.966076934,-2.998418926
0.979918677,-2.911779022
0.993765680,-2.856501369
1.007612684,-2.831025597
1.021454427,-2.823264683
1.035301431,-2.822699196
1.049143174,-2.824074105
1.062990177,-2.827368697
1.076831920,-2.829140530
1.090678924,-2.829842482
1.104458184,-2.827989120
1.118237445,-2.825415963
1.132016705,-2.821802634
1.145788525,-2.818589393
1.159567786,-2.818330800
1.173347046,-2.822751963
1.187126307,-2.837875794
1.200905567,-2.870071350
1.214684827,-2.923413894
1.228464088,-2.994544955
1.242235908,-3.077206619
1.256015168,-3.165792642
1.269794429,-3.256665443
1.283573689,-3.347318740
1.297352949,-3.436067549
1.311132210,-3.521216978
1.324904030,-3.601926397
1.338683290,-3.677238239
1.352462551,-3.746591369
1.366241811,-3.809401072
1.380021072,-3.865182809
1.393800332,-3.913451786
1.407579592,-3.953907747
1.421351413,-3.985052549
1.435130673,-4.005768309
1.448909933,-4.016793623
1.462689194,-4.020377846
1.476536198,-4.013634352
1.490377940,-3.990266034
1.504224944,-3.959776466
1.518066687,-3.945083625
1.531913691,-3.934396301
1.545755434,-3.923425043
1.559602437,-3.911312885
1.573449441,-3.898084377
1.587291184,-3.884079958
1.601138188,-3.869685797
1.614979931,-3.854534944
1.628826934,-3.840486810
1.642673938,-3.827004592
1.656515681,-3.814400296
1.670362685,-3.803257353
1.684204428,-3.794956860
1.698051432,-3.788619331
1.711893174,-3.784711081
1.725740178,-3.783874206
0.000000000,-3.951804260
0.013805215,-3.947255332
0.027610431,-3.932385869
0.041415646,-3.906567903
0.055229974,-3.868959515
0.069035189,-3.819599806
0.082840405,-3.759371930
0.096645620,-3.689401334
0.110450836,-3.611244445
0.124256051,-3.526448096
0.138070379,-3.436281738
0.151875594,-3.342696216
0.165680809,-3.246398083
0.179486025,-3.150743359
0.193291240,-3.057335307
0.207096456,-2.969423990
0.220901671,-2.889657873
0.234715999,-2.820682228
0.248521214,-2.764015382
0.262326430,-2.715262879
0.276131645,-2.664508166
0.289936860,-2.602720807
0.303742076,-2.525937320
0.317547291,-2.440593801
0.331361619,-2.358594997
0.345166834,-2.307805070
0.358972050,-2.306136504
0.372777265,-2.314738075
0.386582481,-2.324769228
0.400387696,-2.333231637
0.414202024,-2.339356687
0.428007239,-2.343065663
0.441812455,-2.344761092
0.455617670,-2.344881521
0.469396930,-2.344539717
0.483176191,-2.342622015
0.496955451,-2.337748004
0.510727271,-2.330478856
0.524506532,-2.321464575
0.538285792,-2.312201023
0.552065052,-2.305585297
0.565844313,-2.313975427
0.579623573,-2.368116558
0.593402834,-2.447068965
0.607174654,-2.522048360
0.620953914,-2.584644505
0.634733175,-2.629475416
0.648512435,-2.656879918
0.662291695,-2.667481262
0.676070956,-2.667598422
0.689842776,-2.661292674
0.703622036,-2.650261895
0.717401297,-2.639062502
0.731180557,-2.625300432
0.744959818,-2.610313581
0.758739078,-2.594583934
0.772518338,-2.577629052
0.786290158,-2.560703814
0.800069419,-2.542194301
0.813848679,-2.524336127
0.827627940,-2.508157524
0.841474943,-2.514843967
0.855316686,-2.527739975
0.869163690,-2.543712659
0.883005433,-2.560919847
0.896852437,-2.578880459
0.910694179,-2.596628317
0.924541183,-2.612909120
0.938388187,-2.627546388
0.952229930,-2.637483118
0.966076934,-2.639475565
0.979918677,-2.626811205
0.993765680,-2.594866229
1.007612684,-2.552534492
1.021454427,-2.517090934
1.035301431,-2.492837321
1.049143174,-2.476632246
1.062990177,-2.466806200
1.076831920,-2.460756914
1.090678924,-2.458391071
1.104458184,-2.460860056
1.118237445,-2.467835597
1.132016705,-2.480415434
1.145788525,-2.500695260
1.159567786,-2.530434030
1.173347046,-2.568308282
1.187126307,-2.611278154
1.200905567,-2.652974722
1.214684827,-2.691583009
1.228464088,-2.731359019
1.242235908,-2.781652951
1.256015168,-2.847455621
1.269794429,-2.928578423
1.283573689,-3.022569960
1.297352949,-3.123787024
1.311132210,-3.228012807
1.324904030,-3.333128137
1.338683290,-3.436304047
1.352462551,-3.535006714
1.366241811,-3.627285408
1.380021072,-3.711128574
1.393800332,-3.784485023
1.407579592,-3.845816375
1.421351413,-3.893372792
1.435130673,-3.926605089
1.448909933,-3.945825365
1.462689194,-3.951804260
1.476536198,-3.950424854
1.490377940,-3.943846022
1.504224944,-3.917806719
1.518066687,-3.851896470
1.531913691,-3.763578935
1.545755434,-3.660101559
1.559602437,-3.544295268
1.573449441,-3.420008453
1.587291184,-3.291190211
1.601138188,-3.162056636
1.614979931,-3.036365184
1.628826934,-2.920317139
1.642673938,-2.816835814
1.656515681,-2.729103687
1.670362685,-2.657980824
1.684204428,-2.603323495
1.698051432,-2.562126606
1.711893174,-2.531189161
1.725740178,-2.508157524
0.000000000,-3.951804260
0.013805215,-3.946283103
0.027610431,-3.930405435
0.041415646,-3.903643674
0.055229974,-3.865250154
0.069035189,-3.815400890
0.082840405,-3.755006768
0.096645620,-3.685087079
0.110450836,-3.607112775
0.124256051,-3.522591078
0.138070379,-3.432742259
0.151875594,-3.339449558
0.165680809,-3.243363105
0.179486025,-3.147715338
0.193291240,-3.053903888
0.207096456,-2.964782943
0.220901671,-2.882635240
0.234715999,-2.809887051
0.248521214,-2.748100831
0.262326430,-2.694091261
0.276131645,-2.639921340
0.289936860,-2.578287048
0.303742076,-2.504489050
0.317547291,-2.422841290
0.331361619,-2.345675944
0.345166834,-2.305467388
0.358972050,-2.298004375
0.372777265,-2.304941064
0.386582481,-2.315358939
0.400387696,-2.325244314
0.414202024,-2.333193974
0.428007239,-2.338920663
0.441812455,-2.342705707
0.455617670,-2.344881521
0.469396930,-2.342619698
0.483176191,-2.338609259
0.496955451,-2.331892036
0.510727271,-2.322835075
0.524506532,-2.312163692
0.538285792,-2.301327818
0.552065052,-2.293399643
0.565844313,-2.299672873
0.579623573,-2.348194690
0.593402834,-2.426668549
0.607174654,-2.505495764
0.620953914,-2.573861604
0.634733175,-2.620788054
0.648512435,-2.643445751
0.662291695,-2.648732163
0.676070956,-2.644688242
0.689842776,-2.635144366
0.703622036,-2.621495347
0.717401297,-2.607996526
0.731180557,-2.592266808
0.744959818,-2.575425958
0.758739078,-2.558000481
0.772518338,-2.539559384
0.786290158,-2.521745239
0.800069419,-2.504841753
0.813848679,-2.498465414
0.827627940,-2.508157524
0.841474943,-2.510713097
0.855316686,-2.521562567
0.869163690,-2.536804814
0.883005433,-2.553832256
0.896852437,-2.571615242
0.910694179,-2.589120760
0.924541183,-2.605064321
0.938388187,-2.619061106
0.952229930,-2.628142647
0.966076934,-2.629312278
0.979918677,-2.616828503
0.993765680,-2.587768708
1.007612684,-2.550067982
1.021454427,-2.515523183
1.035301431,-2.489550970
1.049143174,-2.473179401
1.062990177,-2.464058268
1.076831920,-2.459289923
1.090678924,-2.458391071
1.104458184,-2.460247807
1.118237445,-2.466217915
1.132016705,-2.476735810
1.145788525,-2.493259786
1.159567786,-2.517228951
1.173347046,-2.547781779
1.187126307,-2.583818316
1.200905567,-2.622911261
1.214684827,-2.665305807
1.228464088,-2.713238931
1.242235908,-2.771841825
1.256015168,-2.843524412
1.269794429,-2.927519773
1.283573689,-3.021655239
1.297352949,-3.122901703
1.311132210,-3.227404964
1.324904030,-3.332454394
1.338683290,-3.435123210
1.352462551,-3.533250379
1.366241811,-3.625006369
1.380021072,-3.708435749
1.393800332,-3.781550908
1.407579592,-3.842932881
1.421351413,-3.890889917
1.435130673,-3.924845749
1.448909933,-3.944945957
1.462689194,-3.951804260
1.476536198,-3.949286888
1.490377940,-3.940575814
1.504224944,-3.913118100
1.518066687,-3.850766010
1.531913691,-3.761649952
1.545755434,-3.655938890
1.559602437,-3.537850654
1.573449441,-3.410916405
1.587291184,-3.278932795
1.601138188,-3.145905676
1.614979931,-3.015345567
1.628826934,-2.893585231
1.642673938,-2.783670756
1.656515681,-2.689263177
1.670362685,-2.611873200
1.684204428,-2.552312788
1.698051432,-2.509272197
1.711893174,-2.493467154
1.725740178,-2.508157524
0.000000000,-2.241888728
0.013805215,-2.243784811
0.027610431,-2.246420470
0.041415646,-2.250240598
0.055229974,-2.254812620
0.069035189,-2.260353601
0.082840405,-2.267343898
0.096645620,-2.275496491
0.110450836,-2.285068738
0.124256051,-2.295873252
0.138070379,-2.306907975
0.151875594,-2.318318140
0.165680809,-2.328461354
0.179486025,-2.337456910
0.193291240,-2.343070369
0.207096456,-2.343228201
0.220901671,-2.335544573
0.234715999,-2.317868452
0.248521214,-2.291172130
0.262326430,-2.260541247
0.276131645,-2.234725015
0.289936860,-2.225135477
0.303742076,-2.225973248
0.317547291,-2.231581440
0.331361619,-2.230063181
0.345166834,-2.190237152
0.358972050,-2.113003863
0.372777265,-2.029845519
0.386582481,-1.952035538
0.400387696,-1.884665979
0.414202024,-1.830868409
0.428007239,-1.792291565
0.441812455,-1.769211691
0.455617670,-1.761319153
0.469396930,-1.767554763
0.483176191,-1.787877928
0.496955451,-1.827704343
0.510727271,-1.888971483
0.524506532,-1.967298261
0.538285792,-2.056092988
0.552065052,-2.148197950
0.565844313,-2.230954753
0.579623573,-2.273705866
0.593402834,-2.297729644
0.607174654,-2.325338990
0.620953914,-2.352404879
0.634733175,-2.372956302
0.648512435,-2.386247623
0.662291695,-2.393241063
0.676070956,-2.395809960
0.689842776,-2.396189409
0.703622036,-2.395691174
0.717401297,-2.397065443
0.731180557,-2.400190034
0.744959818,-2.406111592
0.758739078,-2.415021530
0.772518338,-2.426398802
0.786290158,-2.439854080
0.800069419,-2.451778295
0.813848679,-2.454323203
0.827627940,-2.441175540
0.841474943,-2.439854170
0.855316686,-2.431914140
0.869163690,-2.420808611
0.883005433,-2.408743801
0.896852437,-2.396439898
0.910694179,-2.384203253
0.924541183,-2.371836151
0.938388187,-2.359008969
0.952229930,-2.344559025
0.966076934,-2.327072886
0.979918677,-2.303917370
0.993765680,-2.272070801
1.007612684,-2.230308017
1.021454427,-2.181860492
1.035301431,-2.135422102
1.049143174,-2.103719704
1.062990177,-2.089296634
1.076831920,-2.082791206
1.090678924,-2.080815076
1.104458184,-2.082651662
1.118237445,-2.087627568
1.132016705,-2.096800607
1.145788525,-2.113927389
1.159567786,-2.138641837
1.173347046,-2.167858968
1.187126307,-2.200168551
1.200905567,-2.234507528
1.214684827,-2.269264042
1.228464088,-2.300753235
1.242235908,-2.325130029
1.256015168,-2.338857309
1.269794429,-2.342263955
1.283573689,-2.337773791
1.297352949,-2.328412282
1.311132210,-2.316220774
1.324904030,-2.303556144
1.338683290,-2.291228000
1.352462551,-2.280061276
1.366241811,-2.270495076
1.380021072,-2.262456809
1.393800332,-2.256129784
1.407579592,-2.251526373
1.421351413,-2.247879586
1.435130673,-2.245121781
1.448909933,-2.243290151
1.462689194,-2.241888728
1.476536198,-2.244500568
1.490377940,-2.248539639
1.504224944,-2.254452556
1.518066687,-2.261924266
1.531913691,-2.271297802
1.545755434,-2.282837331
1.559602437,-2.295551349
1.573449441,-2.310136397
1.587291184,-2.325910273
1.601138188,-2.342888213
1.614979931,-2.360173058
1.628826934,-2.378720363
1.642673938,-2.396894881
1.656515681,-2.414598709
1.670362685,-2.431465442
1.684204428,-2.447884760
1.698051432,-2.462188115
1.711893174,-2.461474121
1.725740178,-2.441175540
0.000000000,-2.241888728
0.013805215,-2.240777513
0.027610431,-2.240266427
0.041415646,-2.240839122
0.055229974,-2.242186260
0.069035189,-2.244453451
0.082840405,-2.248067616
0.096645620,-2.252869293
0.110450836,-2.259058525
0.124256051,-2.266626909
0.138070379,-2.274745514
0.151875594,-2.283798687
0.165680809,-2.292189782
0.179486025,-2.300276614
0.193291240,-2.306119556
0.207096456,-2.308121699
0.220901671,-2.304305913
0.234715999,-2.293023375
0.248521214,-2.274784021
0.262326430,-2.253171586
0.276131645,-2.234052431
0.289936860,-2.219250643
0.303742076,-2.214518069
0.317547291,-2.215692743
0.331361619,-2.213331975
0.345166834,-2.182100217
0.358972050,-2.110246734
0.372777265,-2.027586204
0.386582481,-1.949357452
0.400387696,-1.881392953
0.414202024,-1.827658043
0.428007239,-1.789997734
0.441812455,-1.768117302
0.455617670,-1.761319153
0.469396930,-1.766250896
0.483176191,-1.783984036
0.496955451,-1.819640506
0.510727271,-1.876763863
0.524506532,-1.951631513
0.538285792,-2.037445279
0.552065052,-2.127129922
0.565844313,-2.209736382
0.579623573,-2.254087796
0.593402834,-2.272675346
0.607174654,-2.290533191
0.620953914,-2.306551607
0.634733175,-2.317139807
0.648512435,-2.322342197
0.662291695,-2.322901990
0.676070956,-2.320657965
0.689842776,-2.317656963
0.703622036,-2.315240223
0.717401297,-2.316339290
0.731180557,-2.321027649
0.744959818,-2.330050645
0.758739078,-2.343287758
0.772518338,-2.359937955
0.786290158,-2.379533888
0.800069419,-2.400234472
0.813848679,-2.421389349
0.827627940,-2.441175540
0.841474943,-2.434303328
0.855316686,-2.422981447
0.869163690,-2.409956324
0.883005433,-2.396767239
0.896852437,-2.383680021
0.910694179,-2.370997852
0.924541183,-2.358571319
0.938388187,-2.346083722
0.952229930,-2.332429970
0.966076934,-2.316344003
0.979918677,-2.295202000
0.993765680,-2.265719148
1.007612684,-2.225726039
1.021454427,-2.178251105
1.035301431,-2.133650491
1.049143174,-2.102245689
1.062990177,-2.087431120
1.076831920,-2.081694200
1.090678924,-2.080815076
1.104458184,-2.081691748
1.118237445,-2.086417057
1.132016705,-2.094151292
1.145788525,-2.105493657
1.159567786,-2.122681506
1.173347046,-2.145302995
1.187126307,-2.172150722
1.200905567,-2.200946710
1.214684827,-2.229153142
1.228464088,-2.253772424
1.242235908,-2.272334626
1.256015168,-2.282965681
1.269794429,-2.286178712
1.283573689,-2.283795852
1.297352949,-2.278088861
1.311132210,-2.270538827
1.324904030,-2.263075509
1.338683290,-2.256194436
1.352462551,-2.250374971
1.366241811,-2.245913936
1.380021072,-2.242683208
1.393800332,-2.240668148
1.407579592,-2.239861953
1.421351413,-2.239612282
1.435130673,-2.239909771
1.448909933,-2.240829489
1.462689194,-2.241888728
1.476536198,-2.240723276
1.490377940,-2.240912484
1.504224944,-2.242826694
1.518066687,-2.246119825
1.531913691,-2.251104160
1.545755434,-2.258164681
1.559602437,-2.266437963
1.573449441,-2.276683066
1.587291184,-2.288309045
1.601138188,-2.301481382
1.614979931,-2.315298883
1.628826934,-2.330657971
1.642673938,-2.345960671
1.656515681,-2.361070011
1.670362685,-2.375713873
1.684204428,-2.390605847
1.698051432,-2.405703271
1.711893174,-2.422052061
1.725740178,-2.441175540
0.000000000,-1.907281932
0.013805215,-1.907642052
0.027610431,-1.908387237
0.041415646,-1.909829018
0.055229974,-1.912233178
0.069035189,-1.916038746
0.082840405,-1.921987128
0.096645620,-1.930368504
0.110450836,-1.941591038
0.124256051,-1.955851878
0.138070379,-1.972427428
0.151875594,-1.991532111
0.165680809,-2.012174689
0.179486025,-2.034880632
0.193291240,-2.057781463
0.207096456,-2.079782236
0.220901671,-2.100130560
0.234715999,-2.116727759
0.248521214,-2.129239068
0.262326430,-2.136546776
0.276131645,-2.137238672
0.289936860,-2.129688730
0.303742076,-2.110679091
0.317547291,-2.080196008
0.331361619,-2.040023994
0.345166834,-1.992657485
0.358972050,-1.940691857
0.372777265,-1.887248127
0.386582481,-1.836137667
0.400387696,-1.788458962
0.414202024,-1.746578331
0.428007239,-1.715594302
0.441812455,-1.700189121
0.455617670,-1.695903124
0.469396930,-1.699989821
0.483176191,-1.714685580
0.496955451,-1.743977326
0.510727271,-1.781195739
0.524506532,-1.824365944
0.538285792,-1.873691834
0.552065052,-1.927063860
0.565844313,-1.979827768
0.579623573,-2.023225422
0.593402834,-2.048025366
0.607174654,-2.051831205
0.620953914,-2.040120644
0.634733175,-2.019033722
0.648512435,-1.995014809
0.662291695,-1.970822820
0.676070956,-1.951262658
0.689842776,-1.942125025
0.703622036,-1.940934373
0.717401297,-1.940542930
0.731180557,-1.936102706
0.744959818,-1.926756775
0.758739078,-1.912579231
0.772518338,-1.893710976
0.786290158,-1.871751817
0.800069419,-1.846511855
0.813848679,-1.820699507
0.827627940,-1.801186109
0.841474943,-1.823071886
0.855316686,-1.853205293
0.869163690,-1.882887120
0.883005433,-1.910435558
0.896852437,-1.935449291
0.910694179,-1.957593084
0.924541183,-1.977043552
0.938388187,-1.993316127
0.952229930,-2.006592671
0.966076934,-2.017099184
0.979918677,-2.025061381
0.993765680,-2.030233278
1.007612684,-2.033042171
1.021454427,-2.032603708
1.035301431,-2.025575181
1.049143174,-2.007111865
1.062990177,-1.979492520
1.076831920,-1.951458485
1.090678924,-1.932420995
1.104458184,-1.950197430
1.118237445,-1.972071633
1.132016705,-1.992929915
1.145788525,-2.009819767
1.159567786,-2.023588064
1.173347046,-2.037010117
1.187126307,-2.045999028
1.200905567,-2.050183669
1.214684827,-2.049967253
1.228464088,-2.045738660
1.242235908,-2.038602206
1.256015168,-2.028910262
1.269794429,-2.017200932
1.283573689,-2.004328087
1.297352949,-1.990260034
1.311132210,-1.975563547
1.324904030,-1.961480042
1.338683290,-1.948231922
1.352462551,-1.936536188
1.366241811,-1.926961063
1.380021072,-1.919598933
1.393800332,-1.914320843
1.407579592,-1.911042630
1.421351413,-1.909150926
1.435130673,-1.908107583
1.448909933,-1.907568533
1.462689194,-1.907281932
1.476536198,-1.907619249
1.490377940,-1.908257099
1.504224944,-1.909234723
1.518066687,-1.909974253
1.531913691,-1.910142403
1.545755434,-1.909587351
1.559602437,-1.906913130
1.573449441,-1.901239430
1.587291184,-1.891780841
1.601138188,-1.879669783
1.614979931,-1.864983275
1.628826934,-1.852623404
1.642673938,-1.843664151
1.656515681,-1.836974971
1.670362685,-1.830480816
1.684204428,-1.823680431
1.698051432,-1.815819436
1.711893174,-1.807550104
1.725740178,-1.801186109
0.000000000,-1.907281932
0.013805215,-1.907358858
0.027610431,-1.907820885
0.041415646,-1.908896365
0.055229974,-1.910872407
0.069035189,-1.914188450
0.082840405,-1.919644306
0.096645620,-1.927669075
0.110450836,-1.938824321
0.124256051,-1.953368947
0.138070379,-1.970591972
0.151875594,-1.990468504
0.165680809,-2.011216187
0.179486025,-2.033010573
0.193291240,-2.054857585
0.207096456,-2.075899042
0.220901671,-2.095165103
0.234715999,-2.110339701
0.248521214,-2.120246196
0.262326430,-2.122590844
0.276131645,-2.116211620
0.289936860,-2.104336248
0.303742076,-2.087522776
0.317547291,-2.062469366
0.331361619,-2.027711847
0.345166834,-1.984909001
0.358972050,-1.936632402
0.372777265,-1.885385165
0.386582481,-1.833299691
0.400387696,-1.784484872
0.414202024,-1.743120124
0.428007239,-1.714393842
0.441812455,-1.699785681
0.455617670,-1.695903124
0.469396930,-1.699326308
0.483176191,-1.712589479
0.496955451,-1.739330538
0.510727271,-1.775075051
0.524506532,-1.816565814
0.538285792,-1.863022944
0.552065052,-1.912069157
0.565844313,-1.959236509
0.579623573,-1.996633839
0.593402834,-2.017052320
0.607174654,-2.018998653
0.620953914,-2.006970941
0.634733175,-1.986476077
0.648512435,-1.964606129
0.662291695,-1.946062243
0.676070956,-1.935823695
0.689842776,-1.929124993
0.703622036,-1.921726210
0.717401297,-1.916634766
0.731180557,-1.910374304
0.744959818,-1.901461614
0.758739078,-1.889197457
0.772518338,-1.873060693
0.786290158,-1.853997928
0.800069419,-1.831649788
0.813848679,-1.809437003
0.827627940,-1.801186109
0.841474943,-1.815446433
0.855316686,-1.844214295
0.869163690,-1.873231722
0.883005433,-1.900296225
0.896852437,-1.924957821
0.910694179,-1.946882426
0.924541183,-1.966286721
0.938388187,-1.982638611
0.952229930,-1.996113841
0.966076934,-2.006930973
0.979918677,-2.015211855
0.993765680,-2.020595931
1.007612684,-2.023271644
1.021454427,-2.021814706
1.035301431,-2.012325769
1.049143174,-1.991124843
1.062990177,-1.963087629
1.076831920,-1.937976551
1.090678924,-1.932420995
1.104458184,-1.930783472
1.118237445,-1.949039578
1.132016705,-1.973335198
1.145788525,-1.997790982
1.159567786,-2.016475047
1.173347046,-2.024097773
1.187126307,-2.026614805
1.200905567,-2.026003949
1.214684827,-2.022363807
1.228464088,-2.015950884
1.242235908,-2.007690622
1.256015168,-1.997930154
1.269794429,-1.987222084
1.283573689,-1.976549853
1.297352949,-1.965638839
1.311132210,-1.954828928
1.324904030,-1.945080169
1.338683290,-1.936155851
1.352462551,-1.928319952
1.366241811,-1.921907397
1.380021072,-1.916919862
1.393800332,-1.913170649
1.407579592,-1.910742645
1.421351413,-1.908868269
1.435130673,-1.907779058
1.448909933,-1.907363018
1.462689194,-1.907281932
1.476536198,-1.907432482
1.490377940,-1.907811924
1.504224944,-1.908431513
1.518066687,-1.908691537
1.531913691,-1.908305806
1.545755434,-1.907280681
1.559602437,-1.904445318
1.573449441,-1.899122567
1.587291184,-1.890857219
1.601138188,-1.878257281
1.614979931,-1.860693628
1.628826934,-1.845362765
1.642673938,-1.834545254
1.656515681,-1.826890324
1.670362685,-1.819949524
1.684204428,-1.813123463
1.698051432,-1.806100779
1.711893174,-1.800740523
1.725740178,-1.801186109
0.000000000,-1.806935008
0.013805215,-1.807511733
0.027610431,-1.808118861
0.041415646,-1.809061308
0.055229974,-1.810075542
0.069035189,-1.811195728
0.082840405,-1.812722125
0.096645620,-1.815138091
0.110450836,-1.818797835
0.124256051,-1.824054795
0.138070379,-1.831312290
0.151875594,-1.841736354
0.165680809,-1.854972466
0.179486025,-1.872405492
0.193291240,-1.892719805
0.207096456,-1.914815585
0.220901671,-1.937283756
0.234715999,-1.956838815
0.248521214,-1.971393461
0.262326430,-1.976365705
0.276131645,-1.973056156
0.289936860,-1.955508512
0.303742076,-1.922579200
0.317547291,-1.882588262
0.331361619,-1.842720424
0.345166834,-1.806749286
0.358972050,-1.775749473
0.372777265,-1.749863765
0.386582481,-1.728832020
0.400387696,-1.711772473
0.414202024,-1.697579309
0.428007239,-1.684437830
0.441812455,-1.671237556
0.455617670,-1.664626257
0.469396930,-1.672656588
0.483176191,-1.688563385
0.496955451,-1.702806664
0.510727271,-1.715333426
0.524506532,-1.727116258
0.538285792,-1.739074881
0.552065052,-1.751520344
0.565844313,-1.764901448
0.579623573,-1.778930147
0.593402834,-1.793463475
0.607174654,-1.808065681
0.620953914,-1.822239829
0.634733175,-1.834601454
0.648512435,-1.843381586
0.662291695,-1.844037088
0.676070956,-1.832145788
0.689842776,-1.811884990
0.703622036,-1.793019332
0.717401297,-1.771317149
0.731180557,-1.749204309
0.744959818,-1.729623595
0.758739078,-1.715499954
0.772518338,-1.708958293
0.786290158,-1.713829046
0.800069419,-1.729362120
0.813848679,-1.750369373
0.827627940,-1.759156245
0.841474943,-1.744617931
0.855316686,-1.718027803
0.869163690,-1.697445630
0.883005433,-1.688859143
0.896852437,-1.691044354
